File,aid,Date,7,8,9,13,15
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024188_aid0001,aid0001,2024-07-06 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024189_aid0001,aid0001,2024-07-07 00:00:00+00:00,,1.0,2.0,19.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024190_aid0001,aid0001,2024-07-08 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024191_aid0001,aid0001,2024-07-09 00:00:00+00:00,,,,20.0,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024192_aid0001,aid0001,2024-07-10 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024193_aid0001,aid0001,2024-07-11 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024194_aid0001,aid0001,2024-07-12 00:00:00+00:00,,,,21.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024195_aid0001,aid0001,2024-07-13 00:00:00+00:00,12.0,,1.0,8.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024196_aid0001,aid0001,2024-07-14 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024197_aid0001,aid0001,2024-07-15 00:00:00+00:00,,2.0,2.0,17.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024198_aid0001,aid0001,2024-07-16 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024199_aid0001,aid0001,2024-07-17 00:00:00+00:00,,,,21.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024200_aid0001,aid0001,2024-07-18 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024201_aid0001,aid0001,2024-07-19 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024202_aid0001,aid0001,2024-07-20 00:00:00+00:00,,2.0,2.0,18.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024203_aid0001,aid0001,2024-07-21 00:00:00+00:00,13.0,1.0,2.0,5.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024204_aid0001,aid0001,2024-07-22 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024205_aid0001,aid0001,2024-07-23 00:00:00+00:00,,5.0,2.0,14.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024206_aid0001,aid0001,2024-07-24 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024207_aid0001,aid0001,2024-07-25 00:00:00+00:00,1.0,,,21.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024208_aid0001,aid0001,2024-07-26 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024209_aid0001,aid0001,2024-07-27 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024210_aid0001,aid0001,2024-07-28 00:00:00+00:00,,2.0,1.0,18.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024211_aid0001,aid0001,2024-07-29 00:00:00+00:00,14.0,2.0,3.0,3.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024212_aid0001,aid0001,2024-07-30 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024213_aid0001,aid0001,2024-07-31 00:00:00+00:00,,11.0,2.0,8.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024214_aid0001,aid0001,2024-08-01 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024215_aid0001,aid0001,2024-08-02 00:00:00+00:00,,,3.0,19.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024216_aid0001,aid0001,2024-08-03 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024217_aid0001,aid0001,2024-08-04 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024218_aid0001,aid0001,2024-08-05 00:00:00+00:00,1.0,1.0,,20.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024219_aid0001,aid0001,2024-08-06 00:00:00+00:00,15.0,,2.0,4.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024220_aid0001,aid0001,2024-08-07 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024221_aid0001,aid0001,2024-08-08 00:00:00+00:00,,2.0,4.0,15.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024222_aid0001,aid0001,2024-08-09 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024223_aid0001,aid0001,2024-08-10 00:00:00+00:00,1.0,,3.0,18.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024224_aid0001,aid0001,2024-08-11 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024225_aid0001,aid0001,2024-08-12 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024226_aid0001,aid0001,2024-08-13 00:00:00+00:00,,3.0,1.0,17.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024227_aid0001,aid0001,2024-08-14 00:00:00+00:00,15.0,1.0,1.0,5.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024228_aid0001,aid0001,2024-08-15 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024229_aid0001,aid0001,2024-08-16 00:00:00+00:00,,4.0,2.0,15.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024230_aid0001,aid0001,2024-08-17 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024231_aid0001,aid0001,2024-08-18 00:00:00+00:00,,6.0,2.0,13.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024232_aid0001,aid0001,2024-08-19 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024233_aid0001,aid0001,2024-08-20 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024234_aid0001,aid0001,2024-08-21 00:00:00+00:00,,5.0,2.0,15.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024235_aid0001,aid0001,2024-08-22 00:00:00+00:00,15.0,1.0,1.0,4.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024236_aid0001,aid0001,2024-08-23 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024237_aid0001,aid0001,2024-08-24 00:00:00+00:00,1.0,5.0,1.0,14.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024238_aid0001,aid0001,2024-08-25 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024239_aid0001,aid0001,2024-08-26 00:00:00+00:00,,8.0,2.0,11.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024240_aid0001,aid0001,2024-08-27 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024241_aid0001,aid0001,2024-08-28 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024242_aid0001,aid0001,2024-08-29 00:00:00+00:00,1.0,10.0,1.0,10.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024243_aid0001,aid0001,2024-08-30 00:00:00+00:00,14.0,2.0,3.0,3.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024244_aid0001,aid0001,2024-08-31 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024245_aid0001,aid0001,2024-09-01 00:00:00+00:00,,3.0,1.0,17.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024246_aid0001,aid0001,2024-09-02 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024247_aid0001,aid0001,2024-09-03 00:00:00+00:00,,10.0,3.0,9.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024248_aid0001,aid0001,2024-09-04 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024249_aid0001,aid0001,2024-09-05 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024250_aid0001,aid0001,2024-09-06 00:00:00+00:00,,5.0,,17.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024251_aid0001,aid0001,2024-09-07 00:00:00+00:00,13.0,1.0,3.0,5.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024252_aid0001,aid0001,2024-09-08 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024253_aid0001,aid0001,2024-09-09 00:00:00+00:00,,3.0,1.0,17.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024254_aid0001,aid0001,2024-09-10 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024255_aid0001,aid0001,2024-09-11 00:00:00+00:00,,6.0,3.0,13.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024256_aid0001,aid0001,2024-09-12 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024257_aid0001,aid0001,2024-09-13 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024258_aid0001,aid0001,2024-09-14 00:00:00+00:00,,6.0,2.0,13.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024259_aid0001,aid0001,2024-09-15 00:00:00+00:00,12.0,1.0,1.0,8.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024260_aid0001,aid0001,2024-09-16 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024261_aid0001,aid0001,2024-09-17 00:00:00+00:00,,3.0,1.0,17.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024262_aid0001,aid0001,2024-09-18 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024263_aid0001,aid0001,2024-09-19 00:00:00+00:00,1.0,9.0,1.0,11.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024264_aid0001,aid0001,2024-09-20 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024265_aid0001,aid0001,2024-09-21 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024266_aid0001,aid0001,2024-09-22 00:00:00+00:00,,6.0,1.0,14.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024267_aid0001,aid0001,2024-09-23 00:00:00+00:00,13.0,2.0,1.0,5.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024268_aid0001,aid0001,2024-09-24 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024269_aid0001,aid0001,2024-09-25 00:00:00+00:00,,1.0,3.0,17.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024270_aid0001,aid0001,2024-09-26 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024271_aid0001,aid0001,2024-09-27 00:00:00+00:00,,1.0,3.0,17.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024272_aid0001,aid0001,2024-09-28 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024273_aid0001,aid0001,2024-09-29 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024274_aid0001,aid0001,2024-09-30 00:00:00+00:00,,2.0,,20.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024275_aid0001,aid0001,2024-10-01 00:00:00+00:00,14.0,1.0,1.0,6.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024276_aid0001,aid0001,2024-10-02 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024277_aid0001,aid0001,2024-10-03 00:00:00+00:00,,1.0,2.0,19.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024278_aid0001,aid0001,2024-10-04 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024279_aid0001,aid0001,2024-10-05 00:00:00+00:00,,1.0,4.0,17.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024280_aid0001,aid0001,2024-10-06 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024281_aid0001,aid0001,2024-10-07 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024282_aid0001,aid0001,2024-10-08 00:00:00+00:00,1.0,2.0,,19.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024283_aid0001,aid0001,2024-10-09 00:00:00+00:00,13.0,1.0,1.0,6.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024284_aid0001,aid0001,2024-10-10 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024285_aid0001,aid0001,2024-10-11 00:00:00+00:00,,1.0,,21.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024286_aid0001,aid0001,2024-10-12 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024287_aid0001,aid0001,2024-10-13 00:00:00+00:00,,3.0,,17.0,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024288_aid0001,aid0001,2024-10-14 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024289_aid0001,aid0001,2024-10-15 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024290_aid0001,aid0001,2024-10-16 00:00:00+00:00,,3.0,2.0,17.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024291_aid0001,aid0001,2024-10-17 00:00:00+00:00,13.0,1.0,1.0,6.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024292_aid0001,aid0001,2024-10-18 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024293_aid0001,aid0001,2024-10-19 00:00:00+00:00,1.0,3.0,,17.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024294_aid0001,aid0001,2024-10-20 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024295_aid0001,aid0001,2024-10-21 00:00:00+00:00,,5.0,1.0,15.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024296_aid0001,aid0001,2024-10-22 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024297_aid0001,aid0001,2024-10-23 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024298_aid0001,aid0001,2024-10-24 00:00:00+00:00,,4.0,,17.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024299_aid0001,aid0001,2024-10-25 00:00:00+00:00,14.0,1.0,1.0,5.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024300_aid0001,aid0001,2024-10-26 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024301_aid0001,aid0001,2024-10-27 00:00:00+00:00,,2.0,1.0,18.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024302_aid0001,aid0001,2024-10-28 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024303_aid0001,aid0001,2024-10-29 00:00:00+00:00,,7.0,3.0,12.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024304_aid0001,aid0001,2024-10-30 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024305_aid0001,aid0001,2024-10-31 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024306_aid0001,aid0001,2024-11-01 00:00:00+00:00,,9.0,,12.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024307_aid0001,aid0001,2024-11-02 00:00:00+00:00,14.0,2.0,2.0,3.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024308_aid0001,aid0001,2024-11-03 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024309_aid0001,aid0001,2024-11-04 00:00:00+00:00,,5.0,1.0,15.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024310_aid0001,aid0001,2024-11-05 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024311_aid0001,aid0001,2024-11-06 00:00:00+00:00,1.0,12.0,2.0,6.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024312_aid0001,aid0001,2024-11-07 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024313_aid0001,aid0001,2024-11-08 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024314_aid0001,aid0001,2024-11-09 00:00:00+00:00,,17.0,1.0,4.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024315_aid0001,aid0001,2024-11-10 00:00:00+00:00,15.0,2.0,2.0,3.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024316_aid0001,aid0001,2024-11-11 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024317_aid0001,aid0001,2024-11-12 00:00:00+00:00,,12.0,2.0,8.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024318_aid0001,aid0001,2024-11-13 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024319_aid0001,aid0001,2024-11-14 00:00:00+00:00,,19.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024320_aid0001,aid0001,2024-11-15 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024321_aid0001,aid0001,2024-11-16 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024322_aid0001,aid0001,2024-11-17 00:00:00+00:00,,19.0,1.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024323_aid0001,aid0001,2024-11-18 00:00:00+00:00,15.0,4.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024324_aid0001,aid0001,2024-11-19 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024325_aid0001,aid0001,2024-11-20 00:00:00+00:00,,16.0,2.0,4.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024326_aid0001,aid0001,2024-11-21 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024327_aid0001,aid0001,2024-11-22 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024328_aid0001,aid0001,2024-11-23 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024329_aid0001,aid0001,2024-11-24 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024330_aid0001,aid0001,2024-11-25 00:00:00+00:00,,19.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024331_aid0001,aid0001,2024-11-26 00:00:00+00:00,15.0,4.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024332_aid0001,aid0001,2024-11-27 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024333_aid0001,aid0001,2024-11-28 00:00:00+00:00,1.0,17.0,2.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024334_aid0001,aid0001,2024-11-29 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024335_aid0001,aid0001,2024-11-30 00:00:00+00:00,,19.0,3.0,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024336_aid0001,aid0001,2024-12-01 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024337_aid0001,aid0001,2024-12-02 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024338_aid0001,aid0001,2024-12-03 00:00:00+00:00,2.0,18.0,1.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024339_aid0001,aid0001,2024-12-04 00:00:00+00:00,15.0,4.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024340_aid0001,aid0001,2024-12-05 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024341_aid0001,aid0001,2024-12-06 00:00:00+00:00,,14.0,,8.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024342_aid0001,aid0001,2024-12-07 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024343_aid0001,aid0001,2024-12-08 00:00:00+00:00,,19.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024344_aid0001,aid0001,2024-12-09 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024345_aid0001,aid0001,2024-12-10 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024346_aid0001,aid0001,2024-12-11 00:00:00+00:00,,19.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024347_aid0001,aid0001,2024-12-12 00:00:00+00:00,15.0,4.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024348_aid0001,aid0001,2024-12-13 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024349_aid0001,aid0001,2024-12-14 00:00:00+00:00,,19.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024350_aid0001,aid0001,2024-12-15 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024351_aid0001,aid0001,2024-12-16 00:00:00+00:00,1.0,19.0,1.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024352_aid0001,aid0001,2024-12-17 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024353_aid0001,aid0001,2024-12-18 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024354_aid0001,aid0001,2024-12-19 00:00:00+00:00,,19.0,3.0,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024355_aid0001,aid0001,2024-12-20 00:00:00+00:00,16.0,3.0,3.0,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024356_aid0001,aid0001,2024-12-21 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024357_aid0001,aid0001,2024-12-22 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024358_aid0001,aid0001,2024-12-23 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024359_aid0001,aid0001,2024-12-24 00:00:00+00:00,,19.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024360_aid0001,aid0001,2024-12-25 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024361_aid0001,aid0001,2024-12-26 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024362_aid0001,aid0001,2024-12-27 00:00:00+00:00,,18.0,2.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024363_aid0001,aid0001,2024-12-28 00:00:00+00:00,14.0,5.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024364_aid0001,aid0001,2024-12-29 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024365_aid0001,aid0001,2024-12-30 00:00:00+00:00,,19.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2024366_aid0001,aid0001,2024-12-31 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025001_aid0001,aid0001,2025-01-01 00:00:00+00:00,2.0,18.0,2.0,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025002_aid0001,aid0001,2025-01-02 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025003_aid0001,aid0001,2025-01-03 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025004_aid0001,aid0001,2025-01-04 00:00:00+00:00,,19.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025005_aid0001,aid0001,2025-01-05 00:00:00+00:00,14.0,5.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025006_aid0001,aid0001,2025-01-06 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025007_aid0001,aid0001,2025-01-07 00:00:00+00:00,2.0,17.0,3.0,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025008_aid0001,aid0001,2025-01-08 00:00:00+00:00,22.0,,,,
